ticker,simulated_time,interval_index,caching_policy,fresh_decision,cached_decision,matched,branch_taken,hit_or_miss
TSLA,2026-04-06T15:28:29.601410+00:00,112,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:28:29.601410+00:00,112,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:28:29.601410+00:00,112,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:28:29.601410+00:00,112,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:28:29.601410+00:00,112,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:28:29.601410+00:00,112,fixed_ttl,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:28:29.601410+00:00,112,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:28:29.601410+00:00,112,fixed_ttl,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:28:29.601410+00:00,112,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:28:49.601410+00:00,113,fixed_ttl,HOLD,HOLD,True,trend,hit
GOOG,2026-04-06T15:28:49.601410+00:00,113,fixed_ttl,BUY,BUY,True,trend,hit
TSLA,2026-04-06T15:28:49.601410+00:00,113,fixed_ttl,BUY,BUY,True,trend,hit
NVDA,2026-04-06T15:28:49.601410+00:00,113,fixed_ttl,BUY,BUY,True,trend,hit
META,2026-04-06T15:28:49.601410+00:00,113,fixed_ttl,HOLD,HOLD,True,trend,hit
COIN,2026-04-06T15:28:49.601410+00:00,113,fixed_ttl,BUY,BUY,True,trend,hit
MARA,2026-04-06T15:28:49.601410+00:00,113,fixed_ttl,BUY,BUY,True,trend,hit
HUT,2026-04-06T15:28:49.601410+00:00,113,fixed_ttl,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:28:49.601410+00:00,113,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:28:49.601410+00:00,113,fixed_ttl,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:28:49.601410+00:00,113,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:29:09.601410+00:00,114,fixed_ttl,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:29:09.601410+00:00,114,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:29:09.601410+00:00,114,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:29:09.601410+00:00,114,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:29:09.601410+00:00,114,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:29:09.601410+00:00,114,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:29:09.601410+00:00,114,fixed_ttl,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:29:09.601410+00:00,114,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:29:09.601410+00:00,114,fixed_ttl,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:29:09.601410+00:00,114,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:29:29.601410+00:00,115,fixed_ttl,HOLD,HOLD,True,trend,hit
GOOG,2026-04-06T15:29:29.601410+00:00,115,fixed_ttl,BUY,BUY,True,trend,hit
TSLA,2026-04-06T15:29:29.601410+00:00,115,fixed_ttl,BUY,BUY,True,trend,hit
NVDA,2026-04-06T15:29:29.601410+00:00,115,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:29:29.601410+00:00,115,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:29:29.601410+00:00,115,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:29:29.601410+00:00,115,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:29:29.601410+00:00,115,fixed_ttl,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:29:29.601410+00:00,115,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:29:29.601410+00:00,115,fixed_ttl,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:29:29.601410+00:00,115,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:29:49.601410+00:00,116,fixed_ttl,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:29:49.601410+00:00,116,fixed_ttl,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:29:49.601410+00:00,116,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:29:49.601410+00:00,116,fixed_ttl,BUY,BUY,True,trend,hit
META,2026-04-06T15:29:49.601410+00:00,116,fixed_ttl,HOLD,HOLD,True,trend,hit
COIN,2026-04-06T15:29:49.601410+00:00,116,fixed_ttl,BUY,BUY,True,trend,hit
MARA,2026-04-06T15:29:49.601410+00:00,116,fixed_ttl,BUY,BUY,True,trend,hit
HUT,2026-04-06T15:29:49.601410+00:00,116,fixed_ttl,HOLD,HOLD,True,trend,hit
SOUN,2026-04-06T15:29:49.601410+00:00,116,fixed_ttl,BUY,BUY,True,trend,hit
RIOT,2026-04-06T15:29:49.601410+00:00,116,fixed_ttl,HOLD,HOLD,True,trend,hit
IREN,2026-04-06T15:29:49.601410+00:00,116,fixed_ttl,HOLD,HOLD,True,trend,hit
AAPL,2026-04-06T15:30:09.601410+00:00,117,fixed_ttl,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:30:09.601410+00:00,117,fixed_ttl,HOLD,HOLD,True,trend,miss
TSLA,2026-04-06T15:30:09.601410+00:00,117,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:30:09.601410+00:00,117,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:30:09.601410+00:00,117,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:30:09.601410+00:00,117,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:30:09.601410+00:00,117,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:30:09.601410+00:00,117,fixed_ttl,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:30:09.601410+00:00,117,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:30:09.601410+00:00,117,fixed_ttl,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:30:09.601410+00:00,117,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:30:29.601410+00:00,118,fixed_ttl,HOLD,HOLD,True,trend,hit
GOOG,2026-04-06T15:30:29.601410+00:00,118,fixed_ttl,BUY,HOLD,False,trend,hit
TSLA,2026-04-06T15:30:29.601410+00:00,118,fixed_ttl,BUY,BUY,True,trend,hit
NVDA,2026-04-06T15:30:29.601410+00:00,118,fixed_ttl,BUY,BUY,True,trend,hit
META,2026-04-06T15:30:29.601410+00:00,118,fixed_ttl,HOLD,HOLD,True,trend,hit
COIN,2026-04-06T15:30:29.601410+00:00,118,fixed_ttl,BUY,BUY,True,trend,hit
MARA,2026-04-06T15:30:29.601410+00:00,118,fixed_ttl,BUY,BUY,True,trend,hit
HUT,2026-04-06T15:30:29.601410+00:00,118,fixed_ttl,HOLD,HOLD,True,trend,hit
SOUN,2026-04-06T15:30:29.601410+00:00,118,fixed_ttl,BUY,BUY,True,trend,hit
RIOT,2026-04-06T15:30:29.601410+00:00,118,fixed_ttl,HOLD,HOLD,True,trend,hit
IREN,2026-04-06T15:30:29.601410+00:00,118,fixed_ttl,HOLD,HOLD,True,trend,hit
AAPL,2026-04-06T15:30:49.601410+00:00,119,fixed_ttl,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:30:49.601410+00:00,119,fixed_ttl,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:30:49.601410+00:00,119,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:30:49.601410+00:00,119,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:30:49.601410+00:00,119,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:30:49.601410+00:00,119,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:30:49.601410+00:00,119,fixed_ttl,BUY,BUY,True,trend,miss
SOUN,2026-04-06T15:30:49.601410+00:00,119,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:30:49.601410+00:00,119,fixed_ttl,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:30:49.601410+00:00,119,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:31:09.601410+00:00,120,fixed_ttl,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:31:09.601410+00:00,120,fixed_ttl,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:31:09.601410+00:00,120,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:31:09.601410+00:00,120,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:31:09.601410+00:00,120,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:31:09.601410+00:00,120,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:31:09.601410+00:00,120,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:31:09.601410+00:00,120,fixed_ttl,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:31:09.601410+00:00,120,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:31:09.601410+00:00,120,fixed_ttl,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:31:09.601410+00:00,120,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:31:29.601410+00:00,121,fixed_ttl,HOLD,HOLD,True,trend,hit
GOOG,2026-04-06T15:31:29.601410+00:00,121,fixed_ttl,BUY,BUY,True,trend,hit
TSLA,2026-04-06T15:31:29.601410+00:00,121,fixed_ttl,BUY,BUY,True,trend,hit
NVDA,2026-04-06T15:31:29.601410+00:00,121,fixed_ttl,BUY,BUY,True,trend,hit
META,2026-04-06T15:31:29.601410+00:00,121,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:31:29.601410+00:00,121,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:31:29.601410+00:00,121,fixed_ttl,HOLD,HOLD,True,trend,hit
SOUN,2026-04-06T15:31:29.601410+00:00,121,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:31:29.601410+00:00,121,fixed_ttl,HOLD,HOLD,True,trend,hit
IREN,2026-04-06T15:31:29.601410+00:00,121,fixed_ttl,HOLD,HOLD,True,trend,hit
AAPL,2026-04-06T15:31:49.601410+00:00,122,fixed_ttl,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:31:49.601410+00:00,122,fixed_ttl,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:31:49.601410+00:00,122,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:31:49.601410+00:00,122,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:31:49.601410+00:00,122,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:31:49.601410+00:00,122,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:31:49.601410+00:00,122,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:31:49.601410+00:00,122,fixed_ttl,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:31:49.601410+00:00,122,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:31:49.601410+00:00,122,fixed_ttl,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:31:49.601410+00:00,122,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:32:09.601410+00:00,123,fixed_ttl,HOLD,HOLD,True,trend,hit
GOOG,2026-04-06T15:32:09.601410+00:00,123,fixed_ttl,BUY,BUY,True,trend,hit
TSLA,2026-04-06T15:32:09.601410+00:00,123,fixed_ttl,BUY,BUY,True,trend,hit
NVDA,2026-04-06T15:32:09.601410+00:00,123,fixed_ttl,BUY,BUY,True,trend,hit
META,2026-04-06T15:32:09.601410+00:00,123,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:32:09.601410+00:00,123,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:32:09.601410+00:00,123,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:32:09.601410+00:00,123,fixed_ttl,HOLD,HOLD,True,trend,hit
SOUN,2026-04-06T15:32:09.601410+00:00,123,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:32:09.601410+00:00,123,fixed_ttl,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:32:09.601410+00:00,123,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:32:29.601410+00:00,124,fixed_ttl,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:32:29.601410+00:00,124,fixed_ttl,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:32:29.601410+00:00,124,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:32:29.601410+00:00,124,fixed_ttl,BUY,BUY,True,trend,hit
HUT,2026-04-06T15:32:29.601410+00:00,124,fixed_ttl,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:32:29.601410+00:00,124,fixed_ttl,BUY,BUY,True,trend,hit
RIOT,2026-04-06T15:32:29.601410+00:00,124,fixed_ttl,HOLD,HOLD,True,trend,hit
IREN,2026-04-06T15:32:29.601410+00:00,124,fixed_ttl,HOLD,HOLD,True,trend,hit
AAPL,2026-04-06T15:32:49.601410+00:00,125,fixed_ttl,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:32:49.601410+00:00,125,fixed_ttl,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:32:49.601410+00:00,125,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:32:49.601410+00:00,125,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:32:49.601410+00:00,125,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:32:49.601410+00:00,125,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:32:49.601410+00:00,125,fixed_ttl,BUY,BUY,True,trend,miss
SOUN,2026-04-06T15:32:49.601410+00:00,125,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:32:49.601410+00:00,125,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:33:09.601410+00:00,126,fixed_ttl,HOLD,HOLD,True,trend,hit
GOOG,2026-04-06T15:33:09.601410+00:00,126,fixed_ttl,BUY,BUY,True,trend,hit
TSLA,2026-04-06T15:33:09.601410+00:00,126,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:33:09.601410+00:00,126,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:33:09.601410+00:00,126,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:33:09.601410+00:00,126,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:33:09.601410+00:00,126,fixed_ttl,BUY,BUY,True,trend,hit
HUT,2026-04-06T15:33:09.601410+00:00,126,fixed_ttl,HOLD,HOLD,True,trend,hit
SOUN,2026-04-06T15:33:09.601410+00:00,126,fixed_ttl,BUY,BUY,True,trend,hit
RIOT,2026-04-06T15:33:09.601410+00:00,126,fixed_ttl,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:33:09.601410+00:00,126,fixed_ttl,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:33:29.601410+00:00,127,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:33:29.601410+00:00,127,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:33:29.601410+00:00,127,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:33:29.601410+00:00,127,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:33:29.601410+00:00,127,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:33:29.601410+00:00,127,fixed_ttl,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:33:29.601410+00:00,127,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:33:29.601410+00:00,127,fixed_ttl,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:33:29.601410+00:00,127,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:33:49.601410+00:00,128,fixed_ttl,HOLD,HOLD,True,trend,hit
GOOG,2026-04-06T15:33:49.601410+00:00,128,fixed_ttl,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:33:49.601410+00:00,128,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:33:49.601410+00:00,128,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:33:49.601410+00:00,128,fixed_ttl,HOLD,HOLD,True,trend,miss
MARA,2026-04-06T15:33:49.601410+00:00,128,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:33:49.601410+00:00,128,fixed_ttl,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:33:49.601410+00:00,128,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:33:49.601410+00:00,128,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:34:09.601410+00:00,129,fixed_ttl,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:34:09.601410+00:00,129,fixed_ttl,BUY,BUY,True,trend,hit
TSLA,2026-04-06T15:34:09.601410+00:00,129,fixed_ttl,BUY,BUY,True,trend,hit
NVDA,2026-04-06T15:34:09.601410+00:00,129,fixed_ttl,BUY,BUY,True,trend,hit
META,2026-04-06T15:34:09.601410+00:00,129,fixed_ttl,HOLD,HOLD,True,trend,hit
COIN,2026-04-06T15:34:09.601410+00:00,129,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:34:09.601410+00:00,129,fixed_ttl,BUY,BUY,True,trend,hit
HUT,2026-04-06T15:34:09.601410+00:00,129,fixed_ttl,HOLD,HOLD,True,trend,hit
SOUN,2026-04-06T15:34:09.601410+00:00,129,fixed_ttl,BUY,BUY,True,trend,hit
RIOT,2026-04-06T15:34:09.601410+00:00,129,fixed_ttl,HOLD,HOLD,True,trend,hit
IREN,2026-04-06T15:34:09.601410+00:00,129,fixed_ttl,HOLD,HOLD,True,trend,hit
AAPL,2026-04-06T15:34:29.601410+00:00,130,fixed_ttl,HOLD,HOLD,True,trend,miss
TSLA,2026-04-06T15:34:29.601410+00:00,130,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:34:29.601410+00:00,130,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:34:29.601410+00:00,130,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:34:29.601410+00:00,130,fixed_ttl,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:34:29.601410+00:00,130,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:34:29.601410+00:00,130,fixed_ttl,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:34:29.601410+00:00,130,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:34:49.601410+00:00,131,fixed_ttl,HOLD,HOLD,True,trend,hit
GOOG,2026-04-06T15:34:49.601410+00:00,131,fixed_ttl,BUY,BUY,True,trend,hit
NVDA,2026-04-06T15:34:49.601410+00:00,131,fixed_ttl,BUY,BUY,True,trend,hit
META,2026-04-06T15:34:49.601410+00:00,131,fixed_ttl,HOLD,HOLD,True,trend,hit
COIN,2026-04-06T15:34:49.601410+00:00,131,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:34:49.601410+00:00,131,fixed_ttl,BUY,BUY,True,trend,hit
HUT,2026-04-06T15:34:49.601410+00:00,131,fixed_ttl,HOLD,HOLD,True,trend,hit
SOUN,2026-04-06T15:34:49.601410+00:00,131,fixed_ttl,BUY,BUY,True,trend,hit
RIOT,2026-04-06T15:34:49.601410+00:00,131,fixed_ttl,HOLD,HOLD,True,trend,hit
IREN,2026-04-06T15:34:49.601410+00:00,131,fixed_ttl,HOLD,HOLD,True,trend,hit
AAPL,2026-04-06T15:35:09.601410+00:00,132,fixed_ttl,HOLD,HOLD,True,trend,miss
TSLA,2026-04-06T15:35:09.601410+00:00,132,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:35:09.601410+00:00,132,fixed_ttl,BUY,BUY,True,trend,miss
COIN,2026-04-06T15:35:09.601410+00:00,132,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:35:09.601410+00:00,132,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:35:09.601410+00:00,132,fixed_ttl,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:35:09.601410+00:00,132,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:35:09.601410+00:00,132,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:35:29.601410+00:00,133,fixed_ttl,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:35:29.601410+00:00,133,fixed_ttl,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:35:29.601410+00:00,133,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:35:29.601410+00:00,133,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:35:29.601410+00:00,133,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:35:29.601410+00:00,133,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:35:49.601410+00:00,134,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:35:49.601410+00:00,134,fixed_ttl,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:35:49.601410+00:00,134,fixed_ttl,BUY,BUY,True,trend,miss
AAPL,2026-04-06T15:35:49.601410+00:00,134,fixed_ttl,HOLD,HOLD,True,trend,hit
GOOG,2026-04-06T15:35:49.601410+00:00,134,fixed_ttl,HOLD,BUY,False,trend,hit
TSLA,2026-04-06T15:35:49.601410+00:00,134,fixed_ttl,BUY,BUY,True,trend,hit
NVDA,2026-04-06T15:35:49.601410+00:00,134,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:35:49.601410+00:00,134,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:35:49.601410+00:00,134,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:36:09.601410+00:00,135,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:36:09.601410+00:00,135,fixed_ttl,HOLD,HOLD,True,trend,hit
SOUN,2026-04-06T15:36:09.601410+00:00,135,fixed_ttl,BUY,BUY,True,trend,hit
RIOT,2026-04-06T15:36:09.601410+00:00,135,fixed_ttl,HOLD,HOLD,True,trend,hit
IREN,2026-04-06T15:36:09.601410+00:00,135,fixed_ttl,HOLD,HOLD,True,trend,hit
AAPL,2026-04-06T15:36:09.601410+00:00,135,fixed_ttl,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:36:09.601410+00:00,135,fixed_ttl,HOLD,BUY,False,trend,miss
TSLA,2026-04-06T15:36:09.601410+00:00,135,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:36:09.601410+00:00,135,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:36:09.601410+00:00,135,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:36:29.601410+00:00,136,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:36:29.601410+00:00,136,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:36:29.601410+00:00,136,fixed_ttl,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:36:29.601410+00:00,136,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:36:29.601410+00:00,136,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:36:29.601410+00:00,136,fixed_ttl,HOLD,HOLD,True,trend,hit
GOOG,2026-04-06T15:36:29.601410+00:00,136,fixed_ttl,HOLD,BUY,False,trend,hit
TSLA,2026-04-06T15:36:29.601410+00:00,136,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:36:29.601410+00:00,136,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:36:29.601410+00:00,136,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:36:49.601410+00:00,137,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:36:49.601410+00:00,137,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:36:49.601410+00:00,137,fixed_ttl,HOLD,HOLD,True,trend,miss
RIOT,2026-04-06T15:36:49.601410+00:00,137,fixed_ttl,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:36:49.601410+00:00,137,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:36:49.601410+00:00,137,fixed_ttl,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:36:49.601410+00:00,137,fixed_ttl,HOLD,BUY,False,trend,miss
TSLA,2026-04-06T15:36:49.601410+00:00,137,fixed_ttl,BUY,BUY,True,trend,hit
NVDA,2026-04-06T15:36:49.601410+00:00,137,fixed_ttl,BUY,BUY,True,trend,hit
META,2026-04-06T15:36:49.601410+00:00,137,fixed_ttl,HOLD,HOLD,True,trend,hit
COIN,2026-04-06T15:37:09.601410+00:00,138,fixed_ttl,BUY,BUY,True,trend,hit
HUT,2026-04-06T15:37:09.601410+00:00,138,fixed_ttl,HOLD,HOLD,True,trend,hit
SOUN,2026-04-06T15:37:09.601410+00:00,138,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:37:09.601410+00:00,138,fixed_ttl,HOLD,HOLD,True,trend,hit
IREN,2026-04-06T15:37:09.601410+00:00,138,fixed_ttl,HOLD,HOLD,True,trend,hit
AAPL,2026-04-06T15:37:09.601410+00:00,138,fixed_ttl,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:37:09.601410+00:00,138,fixed_ttl,HOLD,BUY,False,trend,miss
TSLA,2026-04-06T15:37:09.601410+00:00,138,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:37:29.601410+00:00,139,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:37:29.601410+00:00,139,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:37:29.601410+00:00,139,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:37:29.601410+00:00,139,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:37:29.601410+00:00,139,fixed_ttl,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:37:29.601410+00:00,139,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:37:29.601410+00:00,139,fixed_ttl,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:37:29.601410+00:00,139,fixed_ttl,HOLD,HOLD,True,trend,miss
