ticker,simulated_time,interval_index,caching_policy,fresh_decision,cached_decision,matched,branch_taken,hit_or_miss
RIOT,2026-04-07T21:19:14.203927+00:00,9,none,SELL,SELL,True,trend,bypass
IREN,2026-04-07T21:19:14.203927+00:00,9,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:19:14.203927+00:00,9,none,HOLD,HOLD,True,news_sentiment,bypass
GOOG,2026-04-07T21:19:14.203927+00:00,9,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:19:14.203927+00:00,9,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:19:14.203927+00:00,9,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:19:14.203927+00:00,9,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:19:14.203927+00:00,9,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:19:14.203927+00:00,9,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:19:14.203927+00:00,9,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:19:14.203927+00:00,9,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:19:14.203927+00:00,9,none,SELL,SELL,True,trend,bypass
IREN,2026-04-07T21:19:14.203927+00:00,9,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:19:14.203927+00:00,9,none,HOLD,HOLD,True,news_sentiment,bypass
GOOG,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:19:34.203927+00:00,10,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:19:34.203927+00:00,10,none,SELL,SELL,True,trend,bypass
IREN,2026-04-07T21:19:34.203927+00:00,10,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,news_sentiment,bypass
GOOG,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:19:34.203927+00:00,10,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:19:34.203927+00:00,10,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,news_sentiment,bypass
TSLA,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:19:34.203927+00:00,10,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:19:34.203927+00:00,10,none,SELL,SELL,True,trend,bypass
IREN,2026-04-07T21:19:34.203927+00:00,10,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,news_sentiment,bypass
GOOG,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:19:34.203927+00:00,10,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:19:34.203927+00:00,10,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,news_sentiment,bypass
GOOG,2026-04-07T21:19:34.203927+00:00,10,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
SOUN,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:19:54.203927+00:00,11,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,news_sentiment,bypass
GOOG,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:19:54.203927+00:00,11,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:19:54.203927+00:00,11,none,SELL,SELL,True,trend,bypass
TSLA,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:19:54.203927+00:00,11,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:19:54.203927+00:00,11,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,news_sentiment,bypass
GOOG,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:19:54.203927+00:00,11,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:19:54.203927+00:00,11,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,news_sentiment,bypass
GOOG,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:19:54.203927+00:00,11,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:19:54.203927+00:00,11,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:20:14.203927+00:00,12,none,SELL,SELL,True,trend,bypass
GOOG,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
SOUN,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:20:14.203927+00:00,12,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,news_sentiment,bypass
GOOG,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:20:14.203927+00:00,12,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:20:14.203927+00:00,12,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,news_sentiment,bypass
GOOG,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:20:14.203927+00:00,12,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:20:14.203927+00:00,12,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,news_sentiment,bypass
GOOG,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:20:14.203927+00:00,12,none,BUY,BUY,True,trend,bypass
RIOT,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:20:14.203927+00:00,12,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,news_sentiment,bypass
GOOG,2026-04-07T21:20:14.203927+00:00,12,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,news_sentiment,bypass
META,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:20:34.203927+00:00,13,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:20:34.203927+00:00,13,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,news_sentiment,bypass
GOOG,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:20:34.203927+00:00,13,none,SELL,SELL,True,news_sentiment,bypass
META,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:20:34.203927+00:00,13,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:20:34.203927+00:00,13,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,news_sentiment,bypass
GOOG,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:20:34.203927+00:00,13,none,SELL,SELL,True,news_sentiment,bypass
META,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:20:34.203927+00:00,13,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:20:34.203927+00:00,13,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,news_sentiment,bypass
GOOG,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:20:34.203927+00:00,13,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:20:34.203927+00:00,13,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,news_sentiment,bypass
GOOG,2026-04-07T21:20:34.203927+00:00,13,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:20:54.203927+00:00,14,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:20:54.203927+00:00,14,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,news_sentiment,bypass
GOOG,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:20:54.203927+00:00,14,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:20:54.203927+00:00,14,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,news_sentiment,bypass
GOOG,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:20:54.203927+00:00,14,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:20:54.203927+00:00,14,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,news_sentiment,bypass
GOOG,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:20:54.203927+00:00,14,none,BUY,BUY,True,trend,bypass
RIOT,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:20:54.203927+00:00,14,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:20:54.203927+00:00,14,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:20:54.203927+00:00,14,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:21:14.203927+00:00,15,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:21:14.203927+00:00,15,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:21:14.203927+00:00,15,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:21:14.203927+00:00,15,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:21:14.203927+00:00,15,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:21:14.203927+00:00,15,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:21:14.203927+00:00,15,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:21:14.203927+00:00,15,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:21:14.203927+00:00,15,none,SELL,SELL,True,news_sentiment,bypass
TSLA,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:21:14.203927+00:00,15,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:21:14.203927+00:00,15,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:21:14.203927+00:00,15,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:21:14.203927+00:00,15,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:21:34.203927+00:00,16,none,BUY,BUY,True,trend,bypass
RIOT,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:21:34.203927+00:00,16,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:21:34.203927+00:00,16,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:21:34.203927+00:00,16,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:21:34.203927+00:00,16,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:21:34.203927+00:00,16,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:21:34.203927+00:00,16,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
