ticker,simulated_time,interval_index,caching_policy,fresh_decision,cached_decision,matched,branch_taken,hit_or_miss
COIN,2026-04-06T15:52:49.601410+00:00,185,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:52:49.601410+00:00,185,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:52:49.601410+00:00,185,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:52:49.601410+00:00,185,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:52:49.601410+00:00,185,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:53:09.601410+00:00,186,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:53:09.601410+00:00,186,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:53:09.601410+00:00,186,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:53:09.601410+00:00,186,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T15:53:09.601410+00:00,186,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:53:09.601410+00:00,186,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:53:09.601410+00:00,186,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:53:09.601410+00:00,186,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:53:09.601410+00:00,186,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:53:09.601410+00:00,186,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:53:09.601410+00:00,186,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:53:29.601410+00:00,187,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:53:29.601410+00:00,187,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:53:29.601410+00:00,187,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T15:53:29.601410+00:00,187,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:53:29.601410+00:00,187,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:53:29.601410+00:00,187,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:53:29.601410+00:00,187,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:53:29.601410+00:00,187,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:53:29.601410+00:00,187,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:53:29.601410+00:00,187,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:53:49.601410+00:00,188,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:53:49.601410+00:00,188,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:53:49.601410+00:00,188,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:53:49.601410+00:00,188,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T15:53:49.601410+00:00,188,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:53:49.601410+00:00,188,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:53:49.601410+00:00,188,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:53:49.601410+00:00,188,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:53:49.601410+00:00,188,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:53:49.601410+00:00,188,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:54:09.601410+00:00,189,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:54:09.601410+00:00,189,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:54:09.601410+00:00,189,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:54:09.601410+00:00,189,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T15:54:09.601410+00:00,189,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:54:09.601410+00:00,189,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:54:09.601410+00:00,189,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:54:09.601410+00:00,189,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:54:09.601410+00:00,189,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:54:09.601410+00:00,189,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:54:09.601410+00:00,189,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:54:29.601410+00:00,190,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:54:29.601410+00:00,190,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:54:29.601410+00:00,190,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:54:29.601410+00:00,190,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T15:54:29.601410+00:00,190,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:54:29.601410+00:00,190,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:54:29.601410+00:00,190,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:54:29.601410+00:00,190,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:54:29.601410+00:00,190,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:54:29.601410+00:00,190,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:54:29.601410+00:00,190,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:54:49.601410+00:00,191,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:54:49.601410+00:00,191,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:54:49.601410+00:00,191,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T15:54:49.601410+00:00,191,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:54:49.601410+00:00,191,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:54:49.601410+00:00,191,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:54:49.601410+00:00,191,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:54:49.601410+00:00,191,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:54:49.601410+00:00,191,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:55:09.601410+00:00,192,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:55:09.601410+00:00,192,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:55:09.601410+00:00,192,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:55:09.601410+00:00,192,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T15:55:09.601410+00:00,192,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:55:09.601410+00:00,192,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:55:09.601410+00:00,192,workflow_aware,BUY,BUY,True,trend,miss
SOUN,2026-04-06T15:55:09.601410+00:00,192,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:55:09.601410+00:00,192,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:55:29.601410+00:00,193,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:55:29.601410+00:00,193,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:55:29.601410+00:00,193,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:55:29.601410+00:00,193,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T15:55:29.601410+00:00,193,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:55:29.601410+00:00,193,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:55:29.601410+00:00,193,workflow_aware,BUY,BUY,True,trend,miss
SOUN,2026-04-06T15:55:29.601410+00:00,193,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:55:29.601410+00:00,193,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:55:29.601410+00:00,193,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:55:49.601410+00:00,194,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:55:49.601410+00:00,194,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:55:49.601410+00:00,194,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:55:49.601410+00:00,194,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T15:55:49.601410+00:00,194,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:55:49.601410+00:00,194,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:55:49.601410+00:00,194,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:55:49.601410+00:00,194,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:55:49.601410+00:00,194,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:55:49.601410+00:00,194,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:55:49.601410+00:00,194,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:56:09.601410+00:00,195,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:56:09.601410+00:00,195,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:56:09.601410+00:00,195,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T15:56:09.601410+00:00,195,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:56:09.601410+00:00,195,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:56:09.601410+00:00,195,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:56:09.601410+00:00,195,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:56:09.601410+00:00,195,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:56:09.601410+00:00,195,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:56:09.601410+00:00,195,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:56:29.601410+00:00,196,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:56:29.601410+00:00,196,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:56:29.601410+00:00,196,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T15:56:29.601410+00:00,196,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:56:29.601410+00:00,196,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:56:29.601410+00:00,196,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:56:29.601410+00:00,196,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:56:29.601410+00:00,196,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:56:29.601410+00:00,196,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:56:29.601410+00:00,196,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:56:49.601410+00:00,197,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:56:49.601410+00:00,197,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:56:49.601410+00:00,197,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T15:56:49.601410+00:00,197,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:56:49.601410+00:00,197,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:56:49.601410+00:00,197,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:56:49.601410+00:00,197,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:56:49.601410+00:00,197,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:56:49.601410+00:00,197,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:56:49.601410+00:00,197,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:57:09.601410+00:00,198,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:57:09.601410+00:00,198,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:57:09.601410+00:00,198,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:57:09.601410+00:00,198,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T15:57:09.601410+00:00,198,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:57:09.601410+00:00,198,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:57:09.601410+00:00,198,workflow_aware,BUY,BUY,True,trend,miss
SOUN,2026-04-06T15:57:09.601410+00:00,198,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:57:09.601410+00:00,198,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:57:09.601410+00:00,198,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:57:29.601410+00:00,199,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:57:29.601410+00:00,199,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:57:29.601410+00:00,199,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:57:29.601410+00:00,199,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T15:57:29.601410+00:00,199,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:57:29.601410+00:00,199,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:57:29.601410+00:00,199,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:57:29.601410+00:00,199,workflow_aware,HOLD,HOLD,True,trend,miss
RIOT,2026-04-06T15:57:29.601410+00:00,199,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:57:29.601410+00:00,199,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:57:49.601410+00:00,200,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:57:49.601410+00:00,200,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:57:49.601410+00:00,200,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:57:49.601410+00:00,200,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T15:57:49.601410+00:00,200,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:57:49.601410+00:00,200,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:57:49.601410+00:00,200,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:57:49.601410+00:00,200,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:57:49.601410+00:00,200,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:57:49.601410+00:00,200,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:57:49.601410+00:00,200,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:58:09.601410+00:00,201,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:58:09.601410+00:00,201,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:58:09.601410+00:00,201,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:58:09.601410+00:00,201,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T15:58:09.601410+00:00,201,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:58:09.601410+00:00,201,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:58:09.601410+00:00,201,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:58:09.601410+00:00,201,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:58:09.601410+00:00,201,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:58:09.601410+00:00,201,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:58:09.601410+00:00,201,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:58:29.601410+00:00,202,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:58:29.601410+00:00,202,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:58:29.601410+00:00,202,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:58:29.601410+00:00,202,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T15:58:29.601410+00:00,202,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:58:29.601410+00:00,202,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:58:29.601410+00:00,202,workflow_aware,BUY,BUY,True,trend,miss
SOUN,2026-04-06T15:58:29.601410+00:00,202,workflow_aware,BUY,BUY,True,trend,miss
IREN,2026-04-06T15:58:29.601410+00:00,202,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:58:49.601410+00:00,203,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:58:49.601410+00:00,203,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:58:49.601410+00:00,203,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:58:49.601410+00:00,203,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T15:58:49.601410+00:00,203,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:58:49.601410+00:00,203,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:58:49.601410+00:00,203,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:58:49.601410+00:00,203,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:58:49.601410+00:00,203,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:58:49.601410+00:00,203,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:58:49.601410+00:00,203,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:59:09.601410+00:00,204,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:59:09.601410+00:00,204,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:59:09.601410+00:00,204,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:59:09.601410+00:00,204,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T15:59:09.601410+00:00,204,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:59:09.601410+00:00,204,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:59:09.601410+00:00,204,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:59:09.601410+00:00,204,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:59:09.601410+00:00,204,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:59:09.601410+00:00,204,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:59:09.601410+00:00,204,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:59:29.601410+00:00,205,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:59:29.601410+00:00,205,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:59:29.601410+00:00,205,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T15:59:29.601410+00:00,205,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:59:29.601410+00:00,205,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:59:29.601410+00:00,205,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:59:29.601410+00:00,205,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:59:29.601410+00:00,205,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:59:29.601410+00:00,205,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:59:29.601410+00:00,205,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:59:49.601410+00:00,206,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:59:49.601410+00:00,206,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:59:49.601410+00:00,206,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:59:49.601410+00:00,206,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T15:59:49.601410+00:00,206,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:59:49.601410+00:00,206,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:59:49.601410+00:00,206,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:59:49.601410+00:00,206,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:59:49.601410+00:00,206,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:59:49.601410+00:00,206,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T16:00:09.601410+00:00,207,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T16:00:09.601410+00:00,207,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T16:00:09.601410+00:00,207,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T16:00:09.601410+00:00,207,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T16:00:09.601410+00:00,207,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T16:00:09.601410+00:00,207,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T16:00:09.601410+00:00,207,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T16:00:09.601410+00:00,207,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T16:00:09.601410+00:00,207,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T16:00:09.601410+00:00,207,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T16:00:09.601410+00:00,207,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T16:00:29.601410+00:00,208,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T16:00:29.601410+00:00,208,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T16:00:29.601410+00:00,208,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T16:00:29.601410+00:00,208,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T16:00:29.601410+00:00,208,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T16:00:29.601410+00:00,208,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T16:00:29.601410+00:00,208,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T16:00:29.601410+00:00,208,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T16:00:29.601410+00:00,208,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T16:00:29.601410+00:00,208,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T16:00:49.601410+00:00,209,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T16:00:49.601410+00:00,209,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T16:00:49.601410+00:00,209,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T16:00:49.601410+00:00,209,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T16:00:49.601410+00:00,209,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T16:00:49.601410+00:00,209,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T16:00:49.601410+00:00,209,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T16:00:49.601410+00:00,209,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T16:00:49.601410+00:00,209,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T16:00:49.601410+00:00,209,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T16:00:49.601410+00:00,209,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T16:01:09.601410+00:00,210,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T16:01:09.601410+00:00,210,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T16:01:09.601410+00:00,210,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T16:01:09.601410+00:00,210,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T16:01:09.601410+00:00,210,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T16:01:09.601410+00:00,210,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T16:01:09.601410+00:00,210,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T16:01:09.601410+00:00,210,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T16:01:29.601410+00:00,211,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T16:01:29.601410+00:00,211,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T16:01:29.601410+00:00,211,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T16:01:29.601410+00:00,211,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T16:01:29.601410+00:00,211,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T16:01:29.601410+00:00,211,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T16:01:29.601410+00:00,211,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T16:01:29.601410+00:00,211,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T16:01:49.601410+00:00,212,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T16:01:49.601410+00:00,212,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T16:01:49.601410+00:00,212,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T16:01:49.601410+00:00,212,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T16:01:49.601410+00:00,212,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T16:01:49.601410+00:00,212,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T16:01:49.601410+00:00,212,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T16:01:49.601410+00:00,212,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T16:01:49.601410+00:00,212,workflow_aware,HOLD,HOLD,True,trend,miss
